,Entity,Code,Year,Annual CO2 emissions (per capita),Renewables (% sub energy)
0,Africa,,1965,0.675,5.526
1,Africa,,1966,0.6814,5.862
2,Africa,,1967,0.7124,6.069
3,Africa,,1968,0.7541,6.73
4,Africa,,1969,0.7938,7.669
5,Africa,,1970,0.8426,8.793
6,Africa,,1971,0.9003,7.666
7,Africa,,1972,0.9284,8.229
8,Africa,,1973,0.9716,8.038
9,Africa,,1974,0.9722,8.718
10,Africa,,1975,0.9438,8.707
11,Africa,,1976,0.9966,8.815
12,Africa,,1977,0.9995,9.207
13,Africa,,1978,1.038,8.939
14,Africa,,1979,1.0894,8.726
15,Africa,,1980,1.1366,7.925
16,Africa,,1981,1.1315,7.4
17,Africa,,1982,1.1465,6.936
18,Africa,,1983,1.159,6.091
19,Africa,,1984,1.2304,5.797
20,Africa,,1985,1.2263,6.203
21,Africa,,1986,1.2352,6.313
22,Africa,,1987,1.2011,5.866
23,Africa,,1988,1.2277,5.979
24,Africa,,1989,1.1502,6.256
25,Africa,,1990,1.0524,6.188
26,Africa,,1991,1.0685,6.569
27,Africa,,1992,1.0101,6.177
28,Africa,,1993,1.0434,6.049
29,Africa,,1994,1.0292,5.931
30,Africa,,1995,1.0767,5.929
31,Africa,,1996,1.0655,6.039
32,Africa,,1997,1.0789,6.08
33,Africa,,1998,1.0853,6.274
34,Africa,,1999,1.0495,6.445
35,Africa,,2000,1.0936,6.759
36,Africa,,2001,1.0645,6.982
37,Africa,,2002,1.0489,7.219
38,Africa,,2003,1.1094,6.703
39,Africa,,2004,1.1603,6.612
40,Africa,,2005,1.1547,6.622
41,Africa,,2006,1.1613,6.745
42,Africa,,2007,1.1763,6.658
43,Africa,,2008,1.1968,6.375
44,Africa,,2009,1.1762,6.413
45,Africa,,2010,1.1725,6.681
46,Africa,,2011,1.1809,6.836
47,Africa,,2012,1.1456,6.62
48,Africa,,2013,1.1227,6.827
49,Africa,,2014,1.1837,7.042
50,Africa,,2015,1.1191,7.053
51,Africa,,2016,1.1189,6.843
52,Africa,,2017,1.1131,7.239
53,Africa,,2018,1.0865,7.554
54,Africa,,2019,1.0772,7.874
55,Africa,,2020,0.9896,8.849
56,Algeria,DZA,1965,0.5249,4.487
57,Algeria,DZA,1966,0.6526,3.313
58,Algeria,DZA,1967,0.6351,4.042
59,Algeria,DZA,1968,0.6624,5.171
60,Algeria,DZA,1969,0.801,2.996
61,Algeria,DZA,1970,1.0411,4.395
62,Algeria,DZA,1971,1.254,2.311
63,Algeria,DZA,1972,1.8528,3.086
64,Algeria,DZA,1973,2.4365,3.933
65,Algeria,DZA,1974,1.9739,2.347
66,Algeria,DZA,1975,1.9269,1.296
67,Algeria,DZA,1976,2.2903,1.317
68,Algeria,DZA,1977,2.3799,0.829
69,Algeria,DZA,1978,3.4501,0.613
70,Algeria,DZA,1979,2.4424,0.544
71,Algeria,DZA,1980,3.4553,0.403
72,Algeria,DZA,1981,2.3376,0.473
73,Algeria,DZA,1982,1.9153,0.536
74,Algeria,DZA,1983,2.4881,0.241
75,Algeria,DZA,1984,3.2599,0.483
76,Algeria,DZA,1985,3.2369,0.684
77,Algeria,DZA,1986,3.2932,0.25
78,Algeria,DZA,1987,3.5283,0.486
79,Algeria,DZA,1988,3.4246,0.166
80,Algeria,DZA,1989,3.1788,0.211
81,Algeria,DZA,1990,2.9791,0.119
82,Algeria,DZA,1991,2.9851,0.261
83,Algeria,DZA,1992,2.9555,0.173
84,Algeria,DZA,1993,2.9652,0.329
85,Algeria,DZA,1994,3.0534,0.153
86,Algeria,DZA,1995,3.3028,0.171
87,Algeria,DZA,1996,3.3071,0.121
88,Algeria,DZA,1997,2.9252,0.07
89,Algeria,DZA,1998,3.5313,0.194
90,Algeria,DZA,1999,2.9934,0.181
91,Algeria,DZA,2000,2.6487,0.05
92,Algeria,DZA,2001,2.6638,0.061
93,Algeria,DZA,2002,2.8067,0.049
94,Algeria,DZA,2003,2.822,0.214
95,Algeria,DZA,2004,2.6873,0.194
96,Algeria,DZA,2005,3.2119,0.408
97,Algeria,DZA,2006,2.9786,0.153
98,Algeria,DZA,2007,3.1727,0.15
99,Algeria,DZA,2008,3.1394,0.176
100,Algeria,DZA,2009,3.4014,0.2
101,Algeria,DZA,2010,3.2746,0.108
102,Algeria,DZA,2011,3.2679,0.221
103,Algeria,DZA,2012,3.4269,0.211
104,Algeria,DZA,2013,3.4723,0.061
105,Algeria,DZA,2014,3.6617,0.11
106,Algeria,DZA,2015,3.7677,0.091
107,Algeria,DZA,2016,3.6726,0.137
108,Algeria,DZA,2017,3.7434,0.232
109,Algeria,DZA,2018,3.8241,0.27
110,Algeria,DZA,2019,3.8706,0.277
111,Algeria,DZA,2020,3.5346,0.254
112,Argentina,ARG,1965,2.6537,1.036
113,Argentina,ARG,1966,2.804,1.017
114,Argentina,ARG,1967,2.8681,1.012
115,Argentina,ARG,1968,2.9786,1.154
116,Argentina,ARG,1969,3.2847,1.002
117,Argentina,ARG,1970,3.4609,1.261
118,Argentina,ARG,1971,3.6624,1.183
119,Argentina,ARG,1972,3.6533,1.149
120,Argentina,ARG,1973,3.7506,2.135
121,Argentina,ARG,1974,3.7499,3.429
122,Argentina,ARG,1975,3.6668,3.633
123,Argentina,ARG,1976,3.7959,3.336
124,Argentina,ARG,1977,3.7772,3.672
125,Argentina,ARG,1978,3.7898,4.923
126,Argentina,ARG,1979,4.0266,6.316
127,Argentina,ARG,1980,3.895,9.019
128,Argentina,ARG,1981,3.5982,9.008
129,Argentina,ARG,1982,3.5893,10.609
130,Argentina,ARG,1983,3.5931,10.681
131,Argentina,ARG,1984,3.5798,11.476
132,Argentina,ARG,1985,3.3271,12.071
133,Argentina,ARG,1986,3.3926,11.624
134,Argentina,ARG,1987,3.6838,11.564
135,Argentina,ARG,1988,3.8336,7.84
136,Argentina,ARG,1989,3.64,7.015
137,Argentina,ARG,1990,3.436,9.8
138,Argentina,ARG,1991,3.5523,8.738
139,Argentina,ARG,1992,3.6157,9.914
140,Argentina,ARG,1993,3.4671,11.481
141,Argentina,ARG,1994,3.5529,12.892
142,Argentina,ARG,1995,3.6684,12.63
143,Argentina,ARG,1996,3.8234,11.029
144,Argentina,ARG,1997,3.8601,13.8
145,Argentina,ARG,1998,3.8668,13.056
146,Argentina,ARG,1999,4.0388,10.695
147,Argentina,ARG,2000,3.861,13.611
148,Argentina,ARG,2001,3.5949,17.005
149,Argentina,ARG,2002,3.3011,17.506
150,Argentina,ARG,2003,3.5347,15.428
151,Argentina,ARG,2004,4.0799,13.093
152,Argentina,ARG,2005,4.1507,13.65
153,Argentina,ARG,2006,4.4441,14.413
154,Argentina,ARG,2007,4.3908,11.898
155,Argentina,ARG,2008,4.6932,11.564
156,Argentina,ARG,2009,4.4204,12.918
157,Argentina,ARG,2010,4.5661,13.02
158,Argentina,ARG,2011,4.6048,12.648
159,Argentina,ARG,2012,4.5914,11.765
160,Argentina,ARG,2013,4.506,12.378
161,Argentina,ARG,2014,4.4247,12.577
162,Argentina,ARG,2015,4.4667,12.636
163,Argentina,ARG,2016,4.3894,11.753
164,Argentina,ARG,2017,4.2744,12.834
165,Argentina,ARG,2018,4.0824,12.643
166,Argentina,ARG,2019,3.7419,13.38
167,Argentina,ARG,2020,3.4733,12.886
168,Australia,AUS,1965,10.6825,5.229
169,Australia,AUS,1966,10.3696,4.766
170,Australia,AUS,1967,10.8528,4.651
171,Australia,AUS,1968,11.0102,4.572
172,Australia,AUS,1969,11.3527,4.782
173,Australia,AUS,1970,11.5281,5.1
174,Australia,AUS,1971,11.7109,5.48
175,Australia,AUS,1972,11.8797,5.268
176,Australia,AUS,1973,12.7183,5.257
177,Australia,AUS,1974,12.656,5.602
178,Australia,AUS,1975,12.7578,5.924
179,Australia,AUS,1976,12.4915,5.448
180,Australia,AUS,1977,13.3126,4.955
181,Australia,AUS,1978,14.1637,5.182
182,Australia,AUS,1979,14.2146,4.858
183,Australia,AUS,1980,15.1173,4.571
184,Australia,AUS,1981,15.574,4.635
185,Australia,AUS,1982,15.6148,4.355
186,Australia,AUS,1983,14.7942,4.26
187,Australia,AUS,1984,15.3257,4.434
188,Australia,AUS,1985,15.3858,4.571
189,Australia,AUS,1986,15.0609,4.51
190,Australia,AUS,1987,15.8104,4.259
191,Australia,AUS,1988,15.8575,4.357
192,Australia,AUS,1989,16.6029,4.146
193,Australia,AUS,1990,16.4714,4.185
194,Australia,AUS,1991,16.3981,4.451
195,Australia,AUS,1992,16.4538,4.444
196,Australia,AUS,1993,16.5495,4.471
197,Australia,AUS,1994,16.8601,4.251
198,Australia,AUS,1995,17.1189,3.978
199,Australia,AUS,1996,17.3911,3.973
200,Australia,AUS,1997,17.7901,3.887
201,Australia,AUS,1998,18.2222,3.784
202,Australia,AUS,1999,18.4477,3.757
203,Australia,AUS,2000,18.5252,3.788
204,Australia,AUS,2001,18.7789,3.686
205,Australia,AUS,2002,18.922,3.734
206,Australia,AUS,2003,19.0191,3.798
207,Australia,AUS,2004,19.4554,3.782
208,Australia,AUS,2005,19.2086,4.01
209,Australia,AUS,2006,19.3554,3.918
210,Australia,AUS,2007,19.2159,3.689
211,Australia,AUS,2008,19.2034,3.437
212,Australia,AUS,2009,18.4508,3.653
213,Australia,AUS,2010,18.2595,4.051
214,Australia,AUS,2011,17.9849,5.384
215,Australia,AUS,2012,17.5806,5.353
216,Australia,AUS,2013,16.907,6.174
217,Australia,AUS,2014,16.9201,5.65
218,Australia,AUS,2015,16.8507,5.914
219,Australia,AUS,2016,17.1434,6.778
220,Australia,AUS,2017,16.8704,6.352
221,Australia,AUS,2018,16.7081,7.883
222,Australia,AUS,2019,16.447,8.491
223,Australia,AUS,2020,15.3684,10.374
224,Austria,AUT,1965,5.221,23.94
225,Austria,AUT,1966,5.3329,24.66
226,Austria,AUT,1967,5.3961,24.931
227,Austria,AUT,1968,5.6854,23.942
228,Austria,AUT,1969,5.9682,21.212
229,Austria,AUT,1970,6.7363,23.624
230,Austria,AUT,1971,6.8963,18.684
231,Austria,AUT,1972,7.3962,18.56
232,Austria,AUT,1973,7.8894,19.189
233,Austria,AUT,1974,7.5127,22.621
234,Austria,AUT,1975,7.0982,23.879
235,Austria,AUT,1976,7.6175,19.89
236,Austria,AUT,1977,7.3323,24.109
237,Austria,AUT,1978,7.5024,23.115
238,Austria,AUT,1979,8.0497,24.606
239,Austria,AUT,1980,6.8366,25.617
240,Austria,AUT,1981,7.3421,28.003
241,Austria,AUT,1982,7.046,29.015
242,Austria,AUT,1983,6.7957,28.818
243,Austria,AUT,1984,7.1266,25.484
244,Austria,AUT,1985,7.1395,27.82
245,Austria,AUT,1986,7.046,28.812
246,Austria,AUT,1987,7.5103,30.802
247,Austria,AUT,1988,6.9119,31.323
248,Austria,AUT,1989,6.9857,31.002
249,Austria,AUT,1990,8.0451,27.586
250,Austria,AUT,1991,8.4576,26.299
251,Austria,AUT,1992,7.6921,29.655
252,Austria,AUT,1993,7.6863,30.682
253,Austria,AUT,1994,7.68,29.914
254,Austria,AUT,1995,8.0113,30.104
255,Austria,AUT,1996,8.4007,27.613
256,Austria,AUT,1997,8.3721,28.597
257,Austria,AUT,1998,8.3182,29.059
258,Austria,AUT,1999,8.1529,30.845
259,Austria,AUT,2000,8.1964,31.53
260,Austria,AUT,2001,8.6615,29.432
261,Austria,AUT,2002,8.8443,28.954
262,Austria,AUT,2003,9.4731,23.897
263,Austria,AUT,2004,9.4523,26.296
264,Austria,AUT,2005,9.5797,26.583
265,Austria,AUT,2006,9.269,27.174
266,Austria,AUT,2007,8.9126,29.45
267,Austria,AUT,2008,8.808,29.866
268,Austria,AUT,2009,8.037,32.71
269,Austria,AUT,2010,8.5613,30.016
270,Austria,AUT,2011,8.2674,29.106
271,Austria,AUT,2012,7.9113,34.186
272,Austria,AUT,2013,7.9192,33.523
273,Austria,AUT,2014,7.4474,34.823
274,Austria,AUT,2015,7.6454,33.145
275,Austria,AUT,2016,7.6841,33.814
276,Austria,AUT,2017,7.8911,32.744
277,Austria,AUT,2018,7.4865,32.79
278,Austria,AUT,2019,7.5892,33.779
279,Austria,AUT,2020,6.7324,36.392
280,Azerbaijan,AZE,1985,7.6535,1.555
281,Azerbaijan,AZE,1986,7.8385,0.885
282,Azerbaijan,AZE,1987,7.3167,0.913
283,Azerbaijan,AZE,1988,7.3219,0.792
284,Azerbaijan,AZE,1989,7.2082,0.777
285,Azerbaijan,AZE,1990,7.094,1.771
286,Azerbaijan,AZE,1991,6.8,1.956
287,Azerbaijan,AZE,1992,7.5181,2.269
288,Azerbaijan,AZE,1993,6.3846,3.635
289,Azerbaijan,AZE,1994,5.4588,2.983
290,Azerbaijan,AZE,1995,4.2839,2.697
291,Azerbaijan,AZE,1996,3.9771,3.25
292,Azerbaijan,AZE,1997,3.7602,3.781
293,Azerbaijan,AZE,1998,3.9632,4.294
294,Azerbaijan,AZE,1999,3.5472,3.327
295,Azerbaijan,AZE,2000,3.6326,3.246
296,Azerbaijan,AZE,2001,3.5123,2.837
297,Azerbaijan,AZE,2002,3.5811,4.433
298,Azerbaijan,AZE,2003,3.6625,4.979
299,Azerbaijan,AZE,2004,3.7966,4.866
300,Azerbaijan,AZE,2005,4.0155,4.872
301,Azerbaijan,AZE,2006,4.5316,4.117
302,Azerbaijan,AZE,2007,3.4913,4.246
303,Azerbaijan,AZE,2008,4.0184,3.945
304,Azerbaijan,AZE,2009,3.5696,4.594
305,Azerbaijan,AZE,2010,3.3914,6.906
306,Azerbaijan,AZE,2011,3.6054,4.79
307,Azerbaijan,AZE,2012,3.783,3.145
308,Azerbaijan,AZE,2013,3.752,2.601
309,Azerbaijan,AZE,2014,3.8898,2.265
310,Azerbaijan,AZE,2015,3.8439,2.571
311,Azerbaijan,AZE,2016,3.8059,3.125
312,Azerbaijan,AZE,2017,3.7307,2.845
313,Azerbaijan,AZE,2018,3.7034,2.866
314,Azerbaijan,AZE,2019,3.8541,2.492
315,Azerbaijan,AZE,2020,3.7203,1.869
316,Bangladesh,BGD,1971,0.055,0.0
317,Bangladesh,BGD,1972,0.0526,3.06
318,Bangladesh,BGD,1973,0.0673,4.686
319,Bangladesh,BGD,1974,0.0677,3.329
320,Bangladesh,BGD,1975,0.0693,5.262
321,Bangladesh,BGD,1976,0.0775,5.196
322,Bangladesh,BGD,1977,0.0787,4.478
323,Bangladesh,BGD,1978,0.0793,4.811
324,Bangladesh,BGD,1979,0.0853,5.039
325,Bangladesh,BGD,1980,0.0954,4.44
326,Bangladesh,BGD,1981,0.0964,4.727
327,Bangladesh,BGD,1982,0.1019,3.583
328,Bangladesh,BGD,1983,0.0951,4.589
329,Bangladesh,BGD,1984,0.1027,5.757
330,Bangladesh,BGD,1985,0.1123,4.264
331,Bangladesh,BGD,1986,0.1224,2.383
332,Bangladesh,BGD,1987,0.1233,2.481
333,Bangladesh,BGD,1988,0.1373,2.909
334,Bangladesh,BGD,1989,0.1329,3.68
335,Bangladesh,BGD,1990,0.1365,3.332
336,Bangladesh,BGD,1991,0.1396,3.274
337,Bangladesh,BGD,1992,0.1424,2.851
338,Bangladesh,BGD,1993,0.1456,1.979
339,Bangladesh,BGD,1994,0.1556,2.599
340,Bangladesh,BGD,1995,0.1827,0.965
341,Bangladesh,BGD,1996,0.1827,1.832
342,Bangladesh,BGD,1997,0.1925,1.696
343,Bangladesh,BGD,1998,0.1891,1.916
344,Bangladesh,BGD,1999,0.2003,1.824
345,Bangladesh,BGD,2000,0.2078,1.53
346,Bangladesh,BGD,2001,0.2386,1.763
347,Bangladesh,BGD,2002,0.2414,1.281
348,Bangladesh,BGD,2003,0.2482,1.202
349,Bangladesh,BGD,2004,0.2624,1.156
350,Bangladesh,BGD,2005,0.271,1.067
351,Bangladesh,BGD,2006,0.2958,0.984
352,Bangladesh,BGD,2007,0.2989,0.959
353,Bangladesh,BGD,2008,0.3139,1.149
354,Bangladesh,BGD,2009,0.3368,0.481
355,Bangladesh,BGD,2010,0.3659,0.813
356,Bangladesh,BGD,2011,0.3789,0.894
357,Bangladesh,BGD,2012,0.4019,0.775
358,Bangladesh,BGD,2013,0.4044,0.74
359,Bangladesh,BGD,2014,0.427,0.606
360,Bangladesh,BGD,2015,0.469,0.769
361,Bangladesh,BGD,2016,0.4841,0.757
362,Bangladesh,BGD,2017,0.5069,0.841
363,Bangladesh,BGD,2018,0.5118,0.701
364,Bangladesh,BGD,2019,0.5778,0.642
365,Bangladesh,BGD,2020,0.5637,0.626
366,Belarus,BLR,1985,10.7721,0.014
367,Belarus,BLR,1986,12.1435,0.012
368,Belarus,BLR,1987,11.1358,0.012
369,Belarus,BLR,1988,11.3384,0.012
370,Belarus,BLR,1989,10.7505,0.012
371,Belarus,BLR,1990,10.2213,0.012
372,Belarus,BLR,1991,9.5249,0.011
373,Belarus,BLR,1992,8.7508,0.011
374,Belarus,BLR,1993,7.5534,0.016
375,Belarus,BLR,1994,6.1836,0.019
376,Belarus,BLR,1995,5.7065,0.022
377,Belarus,BLR,1996,5.8116,0.017
378,Belarus,BLR,1997,5.8864,0.022
379,Belarus,BLR,1998,5.7569,0.03
380,Belarus,BLR,1999,5.532,0.021
381,Belarus,BLR,2000,5.5418,0.029
382,Belarus,BLR,2001,5.5823,0.033
383,Belarus,BLR,2002,5.6006,0.031
384,Belarus,BLR,2003,5.7964,0.03
385,Belarus,BLR,2004,6.2185,0.032
386,Belarus,BLR,2005,6.3926,0.035
387,Belarus,BLR,2006,6.718,0.033
388,Belarus,BLR,2007,6.6772,0.045
389,Belarus,BLR,2008,6.9227,0.064
390,Belarus,BLR,2009,6.4713,0.098
391,Belarus,BLR,2010,6.6636,0.112
392,Belarus,BLR,2011,6.5456,0.121
393,Belarus,BLR,2012,6.6554,0.137
394,Belarus,BLR,2013,6.7106,0.204
395,Belarus,BLR,2014,6.6381,0.181
396,Belarus,BLR,2015,6.1484,0.238
397,Belarus,BLR,2016,6.3364,0.315
398,Belarus,BLR,2017,6.3613,0.639
399,Belarus,BLR,2018,6.4492,0.544
400,Belarus,BLR,2019,6.4558,0.682
401,Belarus,BLR,2020,6.0793,0.752
402,Belgium,BEL,1965,11.1533,0.183
403,Belgium,BEL,1966,11.0759,0.209
404,Belgium,BEL,1967,11.2667,0.158
405,Belgium,BEL,1968,12.3816,0.146
406,Belgium,BEL,1969,12.8642,0.125
407,Belgium,BEL,1970,13.0283,0.127
408,Belgium,BEL,1971,12.5599,0.07
409,Belgium,BEL,1972,13.4777,0.089
410,Belgium,BEL,1973,14.2622,0.14
411,Belgium,BEL,1974,13.8453,0.176
412,Belgium,BEL,1975,12.4671,0.143
413,Belgium,BEL,1976,13.2395,0.084
414,Belgium,BEL,1977,12.8556,0.238
415,Belgium,BEL,1978,13.7697,0.234
416,Belgium,BEL,1979,14.1852,0.258
417,Belgium,BEL,1980,13.6626,0.284
418,Belgium,BEL,1981,12.5067,0.347
419,Belgium,BEL,1982,11.8407,0.205
420,Belgium,BEL,1983,10.2246,0.2
421,Belgium,BEL,1984,10.5959,0.2
422,Belgium,BEL,1985,10.4879,0.174
423,Belgium,BEL,1986,10.3104,0.229
424,Belgium,BEL,1987,10.3184,0.278
425,Belgium,BEL,1988,10.0153,0.259
426,Belgium,BEL,1989,10.7004,0.236
427,Belgium,BEL,1990,12.0229,0.249
428,Belgium,BEL,1991,12.2894,0.233
429,Belgium,BEL,1992,12.1556,0.268
430,Belgium,BEL,1993,12.0014,0.224
431,Belgium,BEL,1994,12.2892,0.252
432,Belgium,BEL,1995,12.3638,0.277
433,Belgium,BEL,1996,12.6838,0.219
434,Belgium,BEL,1997,12.127,0.227
435,Belgium,BEL,1998,12.7191,0.288
436,Belgium,BEL,1999,12.1598,0.325
437,Belgium,BEL,2000,12.3244,0.392
438,Belgium,BEL,2001,12.2168,0.404
439,Belgium,BEL,2002,12.2398,0.427
440,Belgium,BEL,2003,12.3092,0.428
441,Belgium,BEL,2004,12.2881,0.532
442,Belgium,BEL,2005,11.9126,0.753
443,Belgium,BEL,2006,11.6657,1.046
444,Belgium,BEL,2007,11.2623,1.22
445,Belgium,BEL,2008,11.1498,1.512
446,Belgium,BEL,2009,9.9183,2.193
447,Belgium,BEL,2010,10.4714,2.745
448,Belgium,BEL,2011,9.5358,3.601
449,Belgium,BEL,2012,9.2361,4.512
450,Belgium,BEL,2013,9.2032,4.805
451,Belgium,BEL,2014,8.6325,5.498
452,Belgium,BEL,2015,8.9525,5.976
453,Belgium,BEL,2016,8.7959,5.744
454,Belgium,BEL,2017,8.7084,6.233
455,Belgium,BEL,2018,8.7289,6.684
456,Belgium,BEL,2019,8.644,7.254
457,Belgium,BEL,2020,7.2262,10.745
458,Brazil,BRA,1965,0.6756,26.319
459,Brazil,BRA,1966,0.7495,26.386
460,Brazil,BRA,1967,0.751,26.641
461,Brazil,BRA,1968,0.8555,24.385
462,Brazil,BRA,1969,0.908,23.901
463,Brazil,BRA,1970,0.9846,25.423
464,Brazil,BRA,1971,1.0513,25.274
465,Brazil,BRA,1972,1.1431,25.726
466,Brazil,BRA,1973,1.2925,24.618
467,Brazil,BRA,1974,1.3665,25.542
468,Brazil,BRA,1975,1.4054,26.609
469,Brazil,BRA,1976,1.4079,27.747
470,Brazil,BRA,1977,1.4433,29.318
471,Brazil,BRA,1978,1.5298,29.268
472,Brazil,BRA,1979,1.5892,30.743
473,Brazil,BRA,1980,1.5406,33.278
474,Brazil,BRA,1981,1.3808,34.638
475,Brazil,BRA,1982,1.3512,35.656
476,Brazil,BRA,1983,1.2787,37.685
477,Brazil,BRA,1984,1.2666,38.505
478,Brazil,BRA,1985,1.3307,38.72
479,Brazil,BRA,1986,1.4285,37.149
480,Brazil,BRA,1987,1.461,36.762
481,Brazil,BRA,1988,1.4454,37.893
482,Brazil,BRA,1989,1.4497,38.184
483,Brazil,BRA,1990,1.4675,43.859
484,Brazil,BRA,1991,1.5127,44.44
485,Brazil,BRA,1992,1.5143,43.476
486,Brazil,BRA,1993,1.5576,43.727
487,Brazil,BRA,1994,1.5932,43.138
488,Brazil,BRA,1995,1.6583,42.923
489,Brazil,BRA,1996,1.7575,42.655
490,Brazil,BRA,1997,1.8357,42.06
491,Brazil,BRA,1998,1.8692,42.135
492,Brazil,BRA,1999,1.8991,41.706
493,Brazil,BRA,2000,1.9462,41.859
494,Brazil,BRA,2001,1.9536,37.723
495,Brazil,BRA,2002,1.937,39.376
496,Brazil,BRA,2003,1.8956,40.844
497,Brazil,BRA,2004,1.9642,40.814
498,Brazil,BRA,2005,1.9576,41.656
499,Brazil,BRA,2006,1.9603,41.541
500,Brazil,BRA,2007,2.0542,42.872
501,Brazil,BRA,2008,2.1488,41.869
502,Brazil,BRA,2009,2.0103,44.795
503,Brazil,BRA,2010,2.2496,42.723
504,Brazil,BRA,2011,2.342,42.327
505,Brazil,BRA,2012,2.5005,40.513
506,Brazil,BRA,2013,2.6484,38.212
507,Brazil,BRA,2014,2.7515,37.224
508,Brazil,BRA,2015,2.5889,38.448
509,Brazil,BRA,2016,2.3901,41.315
510,Brazil,BRA,2017,2.4094,40.973
511,Brazil,BRA,2018,2.3091,43.544
512,Brazil,BRA,2019,2.3018,44.543
513,Brazil,BRA,2020,2.1988,46.054
514,Bulgaria,BGR,1965,5.6271,4.646
515,Bulgaria,BGR,1966,5.8804,4.355
516,Bulgaria,BGR,1967,6.6049,3.77
517,Bulgaria,BGR,1968,7.079,2.175
518,Bulgaria,BGR,1969,7.8428,2.75
519,Bulgaria,BGR,1970,7.1906,2.861
520,Bulgaria,BGR,1971,7.5034,2.77
521,Bulgaria,BGR,1972,7.6759,2.599
522,Bulgaria,BGR,1973,7.939,3.069
523,Bulgaria,BGR,1974,8.1774,2.411
524,Bulgaria,BGR,1975,8.345,2.574
525,Bulgaria,BGR,1976,8.3174,2.929
526,Bulgaria,BGR,1977,8.6113,3.321
527,Bulgaria,BGR,1978,9.1988,2.643
528,Bulgaria,BGR,1979,8.9152,2.899
529,Bulgaria,BGR,1980,8.7006,3.079
530,Bulgaria,BGR,1981,8.9934,3.047
531,Bulgaria,BGR,1982,10.0601,2.507
532,Bulgaria,BGR,1983,10.0592,2.739
533,Bulgaria,BGR,1984,9.7052,2.678
534,Bulgaria,BGR,1985,9.9407,1.851
535,Bulgaria,BGR,1986,10.1612,1.886
536,Bulgaria,BGR,1987,10.1861,2.042
537,Bulgaria,BGR,1988,9.7255,2.043
538,Bulgaria,BGR,1989,9.7198,2.136
539,Bulgaria,BGR,1990,8.6749,1.614
540,Bulgaria,BGR,1991,7.0169,2.597
541,Bulgaria,BGR,1992,6.6117,2.337
542,Bulgaria,BGR,1993,6.8127,2.067
543,Bulgaria,BGR,1994,6.6555,1.623
544,Bulgaria,BGR,1995,6.9159,2.379
545,Bulgaria,BGR,1996,7.0551,3.015
546,Bulgaria,BGR,1997,6.8019,3.001
547,Bulgaria,BGR,1998,6.5344,3.518
548,Bulgaria,BGR,1999,5.7494,3.581
549,Bulgaria,BGR,2000,5.6847,3.439
550,Bulgaria,BGR,2001,6.1762,2.147
551,Bulgaria,BGR,2002,5.8677,2.762
552,Bulgaria,BGR,2003,6.4751,3.651
553,Bulgaria,BGR,2004,6.4025,3.92
554,Bulgaria,BGR,2005,6.5899,4.935
555,Bulgaria,BGR,2006,6.8004,4.718
556,Bulgaria,BGR,2007,7.3568,3.317
557,Bulgaria,BGR,2008,7.1875,3.398
558,Bulgaria,BGR,2009,6.1303,4.851
559,Bulgaria,BGR,2010,6.4459,7.211
560,Bulgaria,BGR,2011,7.2068,4.578
561,Bulgaria,BGR,2012,6.5913,6.495
562,Bulgaria,BGR,2013,5.8546,9.078
563,Bulgaria,BGR,2014,6.2406,9.015
564,Bulgaria,BGR,2015,6.7052,10.004
565,Bulgaria,BGR,2016,6.3622,8.509
566,Bulgaria,BGR,2017,6.6994,7.134
567,Bulgaria,BGR,2018,6.1883,10.894
568,Bulgaria,BGR,2019,6.0317,9.037
569,Bulgaria,BGR,2020,5.3888,10.157
570,Canada,CAN,1965,12.8346,23.981
571,Canada,CAN,1966,12.9695,25.004
572,Canada,CAN,1967,13.8568,24.438
573,Canada,CAN,1968,14.668,23.338
574,Canada,CAN,1969,14.6072,24.352
575,Canada,CAN,1970,15.962,23.871
576,Canada,CAN,1971,16.2169,23.779
577,Canada,CAN,1972,17.2521,24.717
578,Canada,CAN,1973,17.0095,24.392
579,Canada,CAN,1974,17.1291,25.613
580,Canada,CAN,1975,17.2073,24.975
581,Canada,CAN,1976,17.0828,25.143
582,Canada,CAN,1977,17.2541,24.638
583,Canada,CAN,1978,17.3849,25.854
584,Canada,CAN,1979,18.2805,26.087
585,Canada,CAN,1980,18.1369,26.324
586,Canada,CAN,1981,17.4164,28.137
587,Canada,CAN,1982,16.6337,28.147
588,Canada,CAN,1983,16.2223,29.211
589,Canada,CAN,1984,16.7119,29.559
590,Canada,CAN,1985,16.3807,30.306
591,Canada,CAN,1986,15.5206,30.736
592,Canada,CAN,1987,16.3048,30.349
593,Canada,CAN,1988,16.9987,28.358
594,Canada,CAN,1989,17.0307,26.602
595,Canada,CAN,1990,16.6298,28.218
596,Canada,CAN,1991,16.1247,29.219
597,Canada,CAN,1992,16.4227,29.226
598,Canada,CAN,1993,16.2531,29.171
599,Canada,CAN,1994,16.5715,28.662
600,Canada,CAN,1995,16.8341,28.611
601,Canada,CAN,1996,17.211,29.574
602,Canada,CAN,1997,17.5265,28.985
603,Canada,CAN,1998,17.6199,28.023
604,Canada,CAN,1999,17.9434,28.3
605,Canada,CAN,2000,18.5218,28.474
606,Canada,CAN,2001,18.1037,26.941
607,Canada,CAN,2002,18.111,27.272
608,Canada,CAN,2003,18.4941,25.941
609,Canada,CAN,2004,18.254,25.599
610,Canada,CAN,2005,17.9035,26.943
